date,number_of_strikes,center_point_geom
2016-10-13,2511,POINT(-72.7 41.7)
2016-10-14,2724,POINT(-111.5 43.0)
2016-10-14,4734,POINT(-96.4 48.6)
2016-10-14,3595,POINT(-117.0 25.2)
2016-10-14,1638,POINT(-101.3 40.2)
2016-10-14,396,POINT(-114.4 42.7)
2016-10-14,3431,POINT(-103.2 47.0)
2016-10-14,4018,POINT(-102.6 46.2)
2016-10-14,4103,POINT(-65.4 45.2)
2016-10-14,4373,POINT(-65.3 47.7)
2016-10-14,2476,POINT(-118.1 37.9)
2016-10-15,2292,POINT(-81.4 25.2)
2016-10-15,1866,POINT(-121.9 25.3)
2016-10-15,2008,POINT(-123.2 38.1)
2016-10-15,1246,POINT(-118.7 35.4)
2016-10-15,4679,POINT(-67.1 35.8)
2016-10-15,4154,POINT(-68.5 34.6)
2016-10-15,1160,POINT(-113.4 47.0)
2016-10-15,4328,POINT(-115.3 33.6)
2016-10-15,1441,POINT(-110.6 45.5)
2016-10-15,1829,POINT(-94.1 46.7)
2016-10-16,2334,POINT(-90.8 37.0)
2016-10-16,1140,POINT(-111.7 35.7)
2016-10-16,2668,POINT(-79.6 43.3)
2016-10-16,3510,POINT(-106.4 42.0)
2016-10-16,384,POINT(-69.7 32.9)
2016-10-16,2130,POINT(-85.6 27.5)
2016-10-16,4030,POINT(-98.8 31.4)
2016-10-16,2031,POINT(-77.6 28.1)
2016-10-16,3715,POINT(-75.9 32.1)
2016-10-16,3269,POINT(-107.6 31.3)
2016-10-17,3445,POINT(-104.6 40.3)
2016-10-17,1899,POINT(-68.8 47.9)
2016-10-17,1833,POINT(-115.1 41.5)
2016-10-17,1484,POINT(-122.5 47.2)
2016-10-17,2252,POINT(-97.8 43.8)
2016-10-17,3253,POINT(-76.9 42.5)
2016-10-17,3144,POINT(-78.7 34.9)
2016-10-17,2080,POINT(-69.8 32.8)
2016-10-17,369,POINT(-93.0 45.3)
2016-10-17,2051,POINT(-119.0 46.7)
2016-10-18,1151,POINT(-89.7 35.8)
2016-10-18,1645,POINT(-78.3 25.2)
2016-10-18,4010,POINT(-119.4 44.0)
2016-10-18,1953,POINT(-114.6 31.8)
2016-10-18,4784,POINT(-124.3 25.2)
2016-10-18,3371,POINT(-89.4 44.3)
2016-10-18,2990,POINT(-71.8 37.4)
2016-10-18,16,POINT(-84.8 41.4)
2016-10-18,3277,POINT(-66.1 47.0)
2016-10-18,1601,POINT(-121.2 38.0)
2016-10-19,4938,POINT(-70.8 37.1)
2016-10-19,3274,POINT(-76.2 32.0)
2016-10-19,2616,POINT(-106.1 32.3)
2016-10-19,3229,POINT(-66.6 44.1)
2016-10-19,3283,POINT(-107.7 35.8)
2016-10-19,923,POINT(-71.6 28.9)
2016-10-19,2021,POINT(-72.2 27.3)
2016-10-19,1452,POINT(-79.5 36.4)
2016-10-19,3064,POINT(-91.2 36.2)
2016-10-19,3556,POINT(-117.8 40.7)
2016-10-20,4231,POINT(-93.1 36.3)
2016-10-20,4922,POINT(-103.6 28.4)
2016-10-20,2938,POINT(-77.5 37.2)
2016-10-20,1839,POINT(-79.5 46.8)
2016-10-20,585,POINT(-70.4 28.8)
2016-10-20,939,POINT(-124.1 41.6)
2016-10-20,3769,POINT(-76.5 39.3)
2016-10-20,3709,POINT(-68.7 43.0)
2016-10-20,1473,POINT(-77.6 28.6)
2016-10-20,3285,POINT(-117.2 47.6)
2016-10-21,4938,POINT(-120.1 39.9)
2016-10-21,1064,POINT(-123.7 45.3)
2016-10-21,1910,POINT(-87.3 30.9)
2016-10-21,1467,POINT(-87.2 42.7)
2016-10-21,1409,POINT(-65.8 43.7)
2016-10-21,3425,POINT(-101.1 34.5)
2016-10-21,452,POINT(-105.1 34.2)
2016-10-21,3660,POINT(-87.5 40.8)
2016-10-21,4662,POINT(-75.5 27.2)
2016-10-21,1188,POINT(-68.8 42.7)
2016-10-22,4468,POINT(-76.8 26.0)
2016-10-22,1267,POINT(-99.4 29.6)
2016-10-22,3644,POINT(-86.9 40.9)
2016-10-22,1851,POINT(-73.6 27.4)
2016-10-22,2319,POINT(-95.6 48.3)
2016-10-22,920,POINT(-112.0 45.8)
2016-10-22,4350,POINT(-114.8 40.0)
2016-10-22,4647,POINT(-125.0 44.7)
2016-10-22,4019,POINT(-81.9 46.3)
2016-10-22,2179,POINT(-118.3 31.2)
2016-10-23,2182,POINT(-110.4 45.4)
2016-10-23,133,POINT(-107.1 29.7)
2016-10-23,3168,POINT(-91.4 34.9)
2016-10-23,795,POINT(-101.1 38.4)
2016-10-23,2426,POINT(-84.5 42.1)
2016-10-23,806,POINT(-121.7 25.7)
2016-10-23,4182,POINT(-117.6 32.0)
2016-10-23,4164,POINT(-95.0 39.6)
2016-10-23,1946,POINT(-104.8 33.6)
2016-10-23,2166,POINT(-107.3 43.6)
2016-10-24,3817,POINT(-121.0 40.6)
2016-10-24,1311,POINT(-71.3 30.6)
2016-10-24,4173,POINT(-83.5 28.5)
2016-10-24,3150,POINT(-117.7 40.1)
2016-10-24,3246,POINT(-121.1 35.8)
2016-10-24,2362,POINT(-66.5 29.1)
2016-10-24,1942,POINT(-84.1 32.8)
2016-10-24,2731,POINT(-100.0 32.3)
2016-10-24,374,POINT(-82.9 27.6)
2016-10-24,4926,POINT(-79.6 38.1)
2016-10-25,2400,POINT(-78.2 43.3)
2016-10-25,956,POINT(-96.3 38.8)
2016-10-25,1387,POINT(-99.2 44.8)
2016-10-25,1449,POINT(-124.3 28.1)
2016-10-25,3190,POINT(-69.4 35.5)
2016-10-25,4867,POINT(-88.8 39.6)
2016-10-25,350,POINT(-112.8 41.2)
2016-10-25,2999,POINT(-69.8 41.7)
2016-10-25,392,POINT(-70.1 42.5)
2016-10-25,1566,POINT(-65.6 40.6)
2016-10-26,309,POINT(-72.6 27.3)
2016-10-26,148,POINT(-65.1 41.7)
2016-10-26,368,POINT(-110.3 42.4)
2016-10-26,4941,POINT(-74.5 48.8)
2016-10-26,1532,POINT(-75.6 41.6)
2016-10-26,3466,POINT(-111.1 41.5)
2016-10-26,1637,POINT(-119.1 37.4)
2016-10-26,1313,POINT(-66.2 45.8)
2016-10-26,1144,POINT(-107.2 48.9)
2016-10-26,2196,POINT(-72.7 43.7)
2016-10-27,3180,POINT(-124.8 39.7)
2016-10-27,3845,POINT(-123.7 26.9)
2016-10-27,2161,POINT(-97.0 42.4)
2016-10-27,1247,POINT(-110.7 42.0)
2016-10-27,3745,POINT(-83.6 43.6)
2016-10-27,2844,POINT(-91.1 28.0)
2016-10-27,4270,POINT(-120.4 40.7)
2016-10-27,1008,POINT(-115.2 32.1)
2016-10-27,2577,POINT(-101.7 43.2)
2016-10-27,1317,POINT(-113.9 30.8)
2016-10-28,666,POINT(-77.5 41.4)
2016-10-28,2670,POINT(-100.0 32.1)
2016-10-28,2221,POINT(-119.4 25.2)
2016-10-28,1919,POINT(-95.9 40.2)
2016-10-28,3740,POINT(-119.5 27.7)
2016-10-28,2056,POINT(-117.3 40.8)
2016-10-28,3172,POINT(-110.6 47.2)
2016-10-28,1150,POINT(-73.4 48.3)
2016-10-28,276,POINT(-69.5 30.7)
2016-10-28,1855,POINT(-75.4 44.4)
2016-10-29,1718,POINT(-105.0 33.5)
2016-10-29,3640,POINT(-108.7 46.6)
2016-10-29,3221,POINT(-92.1 43.9)
2016-10-29,2303,POINT(-81.7 26.8)
2016-10-29,3742,POINT(-65.4 34.8)
2016-10-29,3839,POINT(-117.1 33.1)
2016-10-29,1520,POINT(-122.0 43.8)
2016-10-29,485,POINT(-83.3 34.8)
2016-10-29,986,POINT(-75.1 41.4)
2016-10-29,1217,POINT(-74.2 39.5)
2016-10-30,1970,POINT(-84.3 48.4)
2016-10-30,567,POINT(-67.8 47.5)
2016-10-30,892,POINT(-94.3 35.3)
2016-10-30,2204,POINT(-70.2 42.4)
2016-10-30,4771,POINT(-66.9 44.9)
2016-10-30,2677,POINT(-74.2 46.6)
2016-10-30,4969,POINT(-106.4 26.6)
2016-10-30,4687,POINT(-113.2 32.2)
2016-10-30,4800,POINT(-92.1 32.7)
2016-10-30,1620,POINT(-97.8 35.4)
2016-10-31,3498,POINT(-72.3 29.1)
2016-10-31,2464,POINT(-119.0 36.9)
2016-10-31,4504,POINT(-109.5 40.9)
2016-10-31,1956,POINT(-79.9 36.9)
2016-10-31,4820,POINT(-119.3 41.0)
2016-10-31,4809,POINT(-105.8 26.6)
2016-10-31,2818,POINT(-101.8 46.0)
2016-10-31,3835,POINT(-87.6 47.5)
2016-10-31,3546,POINT(-115.5 39.8)
2016-10-31,3812,POINT(-73.4 46.2)
2016-11-01,4187,POINT(-98.1 28.2)
2016-11-01,4709,POINT(-70.0 44.1)
2016-11-01,1980,POINT(-96.9 27.9)
2016-11-01,3832,POINT(-108.5 34.8)
2016-11-01,2829,POINT(-116.5 32.8)
2016-11-01,912,POINT(-124.8 39.1)
2016-11-01,374,POINT(-93.1 32.2)
2016-11-01,4268,POINT(-118.6 40.3)
2016-11-01,3129,POINT(-101.5 33.8)
2016-11-01,2568,POINT(-89.6 45.7)
2016-11-02,1873,POINT(-108.5 40.2)
2016-11-02,125,POINT(-114.5 30.2)
2016-11-02,2394,POINT(-78.5 33.1)
2016-11-02,4986,POINT(-68.2 45.3)
2016-11-02,3945,POINT(-119.0 34.3)
2016-11-02,4945,POINT(-115.7 37.9)
2016-11-02,2500,POINT(-67.4 40.6)
2016-11-02,952,POINT(-122.7 33.3)
2016-11-02,1734,POINT(-66.3 32.1)
2016-11-02,2344,POINT(-124.7 36.4)
2016-11-03,2777,POINT(-72.6 30.2)
2016-11-03,1147,POINT(-106.6 31.8)
2016-11-03,2537,POINT(-68.7 26.5)
2016-11-03,4127,POINT(-106.0 32.3)
2016-11-03,3430,POINT(-85.7 32.7)
2016-11-03,4788,POINT(-120.2 48.1)
2016-11-03,3916,POINT(-110.5 39.2)
2016-11-03,3647,POINT(-78.6 43.9)
2016-11-03,2963,POINT(-93.3 26.1)
2016-11-03,2377,POINT(-69.3 27.6)
2016-11-04,4231,POINT(-99.3 44.5)
2016-11-04,286,POINT(-72.8 40.0)
2016-11-04,2009,POINT(-98.1 29.6)
2016-11-04,1237,POINT(-66.2 34.7)
2016-11-04,3762,POINT(-67.4 37.9)
2016-11-04,3745,POINT(-105.3 45.2)
2016-11-04,705,POINT(-71.8 26.4)
2016-11-04,1319,POINT(-74.1 39.3)
2016-11-04,4162,POINT(-112.4 42.2)
2016-11-04,3244,POINT(-87.5 48.5)
2016-11-05,4124,POINT(-120.6 44.4)
2016-11-05,2321,POINT(-74.8 31.6)
2016-11-05,2851,POINT(-114.5 42.0)
2016-11-05,4218,POINT(-120.8 43.3)
2016-11-05,3569,POINT(-101.0 42.5)
2016-11-05,3408,POINT(-90.4 44.7)
2016-11-05,551,POINT(-73.7 46.7)
2016-11-05,2704,POINT(-66.5 27.4)
2016-11-05,4684,POINT(-98.6 27.5)
2016-11-05,1098,POINT(-121.4 44.1)
2016-11-06,3373,POINT(-80.1 31.1)
2016-11-06,34,POINT(-91.1 26.4)
2016-11-06,1582,POINT(-98.1 34.6)
2016-11-06,2968,POINT(-106.4 44.7)
2016-11-06,4246,POINT(-94.9 28.0)
2016-11-06,1777,POINT(-104.7 41.1)
2016-11-06,4753,POINT(-79.6 25.1)
2016-11-06,2245,POINT(-92.4 27.6)
2016-11-06,210,POINT(-72.4 33.4)
2016-11-06,3208,POINT(-92.4 27.0)
2016-11-07,266,POINT(-110.7 45.3)
2016-11-07,3757,POINT(-73.9 45.7)
2016-11-07,4652,POINT(-91.6 43.1)
2016-11-07,2251,POINT(-112.6 30.8)
2016-11-07,3185,POINT(-87.6 37.6)
2016-11-07,3616,POINT(-103.5 29.4)
2016-11-07,3346,POINT(-74.3 31.8)
2016-11-07,4907,POINT(-97.8 37.4)
2016-11-07,423,POINT(-81.4 42.6)
2016-11-07,2024,POINT(-119.3 27.3)
2016-11-08,1391,POINT(-101.2 32.1)
2016-11-08,1108,POINT(-66.0 47.2)
2016-11-08,3436,POINT(-76.5 35.3)
2016-11-08,3665,POINT(-115.4 47.5)
2016-11-08,919,POINT(-108.3 48.8)
2016-11-08,197,POINT(-105.2 37.6)
2016-11-08,4054,POINT(-86.0 31.9)
2016-11-08,3766,POINT(-79.6 44.0)
2016-11-08,2025,POINT(-80.0 28.8)
2016-11-08,2102,POINT(-94.4 31.0)
2016-11-09,3654,POINT(-76.4 43.8)
2016-11-09,2140,POINT(-98.8 35.4)
2016-11-09,367,POINT(-117.6 29.8)
2016-11-09,2432,POINT(-91.1 40.6)
2016-11-09,4267,POINT(-67.9 42.6)
2016-11-09,4555,POINT(-77.4 28.0)
2016-11-09,1507,POINT(-90.3 31.6)
2016-11-09,2168,POINT(-86.2 30.3)
2016-11-09,2565,POINT(-69.2 34.1)
2016-11-09,2352,POINT(-99.3 43.3)
2016-11-10,2961,POINT(-105.1 42.1)
2016-11-10,1248,POINT(-66.4 40.9)
2016-11-10,983,POINT(-73.2 25.2)
2016-11-10,4737,POINT(-105.6 28.4)
2016-11-10,3975,POINT(-97.2 30.4)
2016-11-10,1060,POINT(-100.1 31.5)
2016-11-10,3711,POINT(-116.1 28.5)
2016-11-10,2790,POINT(-67.5 34.8)
2016-11-10,1598,POINT(-100.7 26.8)
2016-11-10,3888,POINT(-72.5 43.0)
2016-11-11,2378,POINT(-113.6 43.9)
2016-11-11,446,POINT(-92.1 38.8)
2016-11-11,2838,POINT(-123.6 27.2)
2016-11-11,1566,POINT(-79.1 46.4)
2016-11-11,3868,POINT(-90.1 48.2)
2016-11-11,1314,POINT(-87.5 29.9)
2016-11-11,2394,POINT(-121.9 41.9)
2016-11-11,192,POINT(-112.3 45.2)
2016-11-11,1599,POINT(-120.5 38.0)
2016-11-11,1597,POINT(-107.7 32.8)
2016-11-12,669,POINT(-87.4 36.5)
2016-11-12,169,POINT(-91.0 37.3)
2016-11-12,3963,POINT(-88.3 34.6)
2016-11-12,1021,POINT(-92.0 47.3)
2016-11-12,62,POINT(-108.6 42.9)
2016-11-12,2317,POINT(-110.3 30.8)
2016-11-12,1238,POINT(-116.8 39.1)
2016-11-12,1045,POINT(-74.1 41.5)
2016-11-12,3712,POINT(-88.0 28.4)
2016-11-12,4055,POINT(-113.8 33.6)
2016-11-13,4955,POINT(-114.4 46.7)
2016-11-13,4459,POINT(-72.6 38.6)
2016-11-13,1274,POINT(-80.4 30.2)
2016-11-13,1894,POINT(-85.4 27.9)
2016-11-13,1819,POINT(-100.6 37.4)
2016-11-13,3177,POINT(-109.3 38.1)
2016-11-13,3807,POINT(-66.2 33.0)
2016-11-13,2351,POINT(-77.2 40.1)
2016-11-13,3424,POINT(-106.9 26.6)
2016-11-13,827,POINT(-74.1 28.5)
2016-11-14,2447,POINT(-79.5 38.1)
2016-11-14,898,POINT(-107.2 26.5)
2016-11-14,677,POINT(-99.4 46.1)
2016-11-14,4738,POINT(-113.8 28.4)
2016-11-14,2634,POINT(-118.3 41.2)
2016-11-14,4242,POINT(-81.6 34.4)
2016-11-14,4533,POINT(-108.9 34.6)
2016-11-14,828,POINT(-75.8 43.4)
2016-11-14,2198,POINT(-65.3 37.0)
2016-11-14,1116,POINT(-120.4 42.4)
2016-11-15,2234,POINT(-96.6 37.1)
2016-11-15,207,POINT(-76.9 39.2)
2016-11-15,2681,POINT(-77.7 43.3)
2016-11-15,3502,POINT(-79.4 39.6)
2016-11-15,2458,POINT(-104.1 39.8)
2016-11-15,480,POINT(-97.8 43.9)
2016-11-15,1958,POINT(-89.3 47.8)
2016-11-15,3909,POINT(-66.6 34.0)
2016-11-15,2020,POINT(-105.3 38.9)
2016-11-15,3810,POINT(-69.6 27.1)
2016-11-16,4128,POINT(-108.8 33.6)
2016-11-16,3806,POINT(-65.7 34.9)
2016-11-16,3998,POINT(-84.8 45.0)
2016-11-16,244,POINT(-97.2 37.3)
2016-11-16,938,POINT(-88.2 42.5)
2016-11-16,3617,POINT(-108.6 25.5)
2016-11-16,532,POINT(-108.5 36.1)
2016-11-16,3533,POINT(-118.2 46.6)
2016-11-16,4536,POINT(-118.2 30.4)
2016-11-16,4898,POINT(-104.1 25.8)
2016-11-17,1639,POINT(-79.2 35.4)
2016-11-17,4638,POINT(-88.5 41.9)
2016-11-17,1326,POINT(-118.8 35.9)
2016-11-17,2867,POINT(-73.9 36.0)
2016-11-17,1134,POINT(-88.9 41.1)
2016-11-17,2597,POINT(-67.3 31.1)
2016-11-17,1033,POINT(-84.8 43.0)
2016-11-17,1388,POINT(-114.5 28.7)
2016-11-17,3384,POINT(-96.6 34.5)
2016-11-17,1529,POINT(-86.1 40.7)
2016-11-18,236,POINT(-123.3 44.9)
2016-11-18,4978,POINT(-124.1 44.0)
2016-11-18,901,POINT(-117.2 42.3)
2016-11-18,4082,POINT(-109.9 33.6)
2016-11-18,2267,POINT(-99.2 27.9)
2016-11-18,2798,POINT(-95.8 30.2)
2016-11-18,406,POINT(-116.7 45.8)
2016-11-18,2088,POINT(-84.6 45.6)
2016-11-18,4754,POINT(-89.2 47.8)
2016-11-18,4434,POINT(-107.3 26.8)
2016-11-19,3247,POINT(-124.2 37.9)
2016-11-19,3903,POINT(-120.3 40.6)
2016-11-19,2015,POINT(-101.5 42.1)
2016-11-19,2026,POINT(-115.8 40.5)
2016-11-19,3181,POINT(-102.4 43.5)
2016-11-19,2678,POINT(-87.3 33.6)
2016-11-19,1888,POINT(-92.2 29.3)
2016-11-19,1206,POINT(-111.1 29.9)
2016-11-19,1782,POINT(-104.4 25.3)
2016-11-19,171,POINT(-88.2 33.4)
2016-11-20,3986,POINT(-73.3 27.2)
2016-11-20,1761,POINT(-79.8 32.7)
2016-11-20,785,POINT(-91.8 40.1)
2016-11-20,949,POINT(-103.3 46.5)
2016-11-20,3230,POINT(-103.1 45.2)
2016-11-20,549,POINT(-72.2 31.1)
2016-11-20,4927,POINT(-122.6 28.2)
2016-11-20,1471,POINT(-65.7 29.6)
2016-11-20,365,POINT(-85.1 48.3)
2016-11-20,3614,POINT(-84.1 38.2)
2016-11-21,3333,POINT(-122.7 29.4)
2016-11-21,244,POINT(-88.7 45.2)
2016-11-21,1558,POINT(-95.9 34.5)
2016-11-21,2106,POINT(-118.7 46.6)
2016-11-21,4223,POINT(-108.3 31.3)
2016-11-21,2111,POINT(-71.6 34.4)
2016-11-21,1683,POINT(-92.0 37.1)
2016-11-21,2110,POINT(-100.2 46.4)
2016-11-21,3667,POINT(-120.6 45.9)
2016-11-21,4663,POINT(-82.2 38.8)
2016-11-22,3606,POINT(-82.8 30.3)
2016-11-22,3758,POINT(-88.2 34.7)
2016-11-22,3183,POINT(-94.4 48.4)
2016-11-22,1825,POINT(-99.0 39.6)
2016-11-22,3851,POINT(-89.4 43.7)
2016-11-22,2015,POINT(-111.0 35.8)
2016-11-22,4503,POINT(-68.5 37.8)
2016-11-22,684,POINT(-89.7 35.3)
2016-11-22,396,POINT(-106.3 41.9)
2016-11-22,2168,POINT(-98.0 45.4)
2016-11-23,2671,POINT(-76.7 37.2)
2016-11-23,2074,POINT(-115.3 36.5)
2016-11-23,3861,POINT(-107.4 33.2)
2016-11-23,3263,POINT(-84.2 29.3)
2016-11-23,4989,POINT(-106.1 47.5)
2016-11-23,4646,POINT(-77.4 32.6)
2016-11-23,4276,POINT(-117.2 44.2)
2016-11-23,749,POINT(-79.2 42.2)
2016-11-23,1411,POINT(-120.9 44.0)
2016-11-23,3269,POINT(-124.2 47.5)
2016-11-24,2287,POINT(-71.1 40.0)
2016-11-24,3914,POINT(-90.1 46.6)
2016-11-24,3933,POINT(-103.9 29.0)
2016-11-24,4224,POINT(-111.0 40.0)
2016-11-24,3237,POINT(-88.0 43.5)
2016-11-24,2841,POINT(-94.5 31.5)
2016-11-24,3768,POINT(-65.5 42.8)
2016-11-24,2522,POINT(-66.0 43.7)
2016-11-24,2161,POINT(-86.9 44.9)
2016-11-24,3685,POINT(-98.4 32.5)
2016-11-25,2755,POINT(-95.5 41.4)
2016-11-25,3876,POINT(-84.1 32.3)
2016-11-25,3774,POINT(-118.9 42.7)
2016-11-25,2232,POINT(-105.3 36.1)
2016-11-25,2802,POINT(-120.5 39.3)
2016-11-25,1707,POINT(-120.6 35.0)
2016-11-25,3472,POINT(-113.2 28.9)
2016-11-25,4073,POINT(-95.9 29.3)
2016-11-25,1534,POINT(-77.9 26.9)
2016-11-25,4770,POINT(-95.9 39.8)
2016-11-26,42,POINT(-104.9 45.4)
2016-11-26,4035,POINT(-120.1 25.5)
2016-11-26,2576,POINT(-92.0 26.6)
2016-11-26,2813,POINT(-108.7 36.0)
2016-11-26,3906,POINT(-88.1 42.7)
2016-11-26,3719,POINT(-66.4 28.8)
2016-11-26,729,POINT(-118.3 31.5)
2016-11-26,4589,POINT(-112.3 30.6)
2016-11-26,982,POINT(-96.6 34.6)
2016-11-26,3728,POINT(-66.9 30.4)
2016-11-27,4412,POINT(-78.7 33.5)
2016-11-27,4562,POINT(-71.1 42.5)
2016-11-27,2217,POINT(-105.0 39.7)
2016-11-27,4436,POINT(-65.5 26.9)
2016-11-27,4330,POINT(-118.8 40.3)
2016-11-27,3040,POINT(-121.8 36.4)
2016-11-27,3585,POINT(-73.7 47.4)
2016-11-27,3126,POINT(-69.4 31.9)
2016-11-27,3295,POINT(-119.6 42.4)
2016-11-27,653,POINT(-118.2 42.5)
2016-11-28,4721,POINT(-123.0 30.3)
2016-11-28,204,POINT(-118.7 46.7)
2016-11-28,4006,POINT(-112.4 36.8)
2016-11-28,498,POINT(-66.8 41.3)
2016-11-28,2214,POINT(-84.9 28.5)
2016-11-28,2667,POINT(-78.3 31.2)
2016-11-28,3286,POINT(-78.4 39.1)
2016-11-28,1112,POINT(-92.9 32.7)
2016-11-28,1251,POINT(-77.2 37.0)
2016-11-28,525,POINT(-89.3 34.0)
2016-11-29,402,POINT(-106.1 40.4)
2016-11-29,640,POINT(-91.3 36.7)
2016-11-29,3726,POINT(-93.0 25.1)
2016-11-29,1857,POINT(-75.6 40.6)
2016-11-29,2665,POINT(-66.1 35.1)
2016-11-29,989,POINT(-100.3 33.2)
2016-11-29,4539,POINT(-79.2 27.3)
2016-11-29,3412,POINT(-119.0 30.3)
2016-11-29,3881,POINT(-78.4 30.4)
2016-11-29,287,POINT(-102.7 47.4)
2016-11-30,242,POINT(-122.6 35.4)
2016-11-30,1562,POINT(-103.2 26.0)
2016-11-30,3280,POINT(-88.4 28.3)
2016-11-30,2419,POINT(-117.8 26.9)
2016-11-30,3522,POINT(-69.6 39.1)
2016-11-30,35,POINT(-120.3 29.5)
2016-11-30,470,POINT(-69.2 37.0)
2016-11-30,3774,POINT(-82.6 33.9)
2016-11-30,3441,POINT(-105.2 44.3)
2016-11-30,3493,POINT(-101.6 32.7)
2016-12-01,2004,POINT(-80.6 36.0)
2016-12-01,500,POINT(-88.9 42.3)
2016-12-01,1082,POINT(-84.7 35.4)
2016-12-01,3183,POINT(-101.7 44.0)
2016-12-01,225,POINT(-95.7 40.9)
2016-12-01,1733,POINT(-65.6 34.9)
2016-12-01,1602,POINT(-112.2 37.1)
2016-12-01,2616,POINT(-99.9 48.2)
2016-12-01,168,POINT(-107.5 40.9)
2016-12-01,4791,POINT(-79.1 46.7)
2016-12-02,3323,POINT(-79.2 29.3)
2016-12-02,2851,POINT(-107.5 36.6)
2016-12-02,1786,POINT(-120.1 46.8)
2016-12-02,2062,POINT(-124.3 32.7)
2016-12-02,2305,POINT(-99.4 48.2)
2016-12-02,1706,POINT(-100.4 27.3)
2016-12-02,3003,POINT(-65.7 46.7)
2016-12-02,2479,POINT(-96.8 35.7)
2016-12-02,1956,POINT(-109.6 26.8)
2016-12-02,3819,POINT(-71.5 46.1)
2016-12-03,2793,POINT(-95.5 31.0)
2016-12-03,3654,POINT(-89.0 25.5)
2016-12-03,2510,POINT(-119.3 28.3)
2016-12-03,3655,POINT(-102.0 40.8)
2016-12-03,2655,POINT(-68.3 48.5)
2016-12-03,2359,POINT(-89.6 27.7)
2016-12-03,1942,POINT(-104.3 36.1)
2016-12-03,3304,POINT(-87.5 29.3)
2016-12-03,1767,POINT(-70.4 42.9)
2016-12-03,1126,POINT(-108.6 27.8)
2016-12-04,2577,POINT(-94.7 30.8)
2016-12-04,3509,POINT(-67.5 29.7)
2016-12-04,502,POINT(-114.7 38.3)
2016-12-04,3316,POINT(-81.8 46.0)
2016-12-04,629,POINT(-88.1 37.3)
2016-12-04,3242,POINT(-84.2 26.4)
2016-12-04,3833,POINT(-103.9 38.5)
2016-12-04,2390,POINT(-106.2 44.1)
2016-12-04,1556,POINT(-83.9 28.2)
2016-12-04,4968,POINT(-112.1 26.7)
2016-12-05,3573,POINT(-99.8 29.5)
2016-12-05,1615,POINT(-113.7 42.9)
2016-12-05,3762,POINT(-124.5 39.2)
2016-12-05,4685,POINT(-66.8 38.0)
2016-12-05,1900,POINT(-99.1 31.0)
2016-12-05,1285,POINT(-66.8 33.0)
2016-12-05,2753,POINT(-116.6 48.2)
2016-12-05,2503,POINT(-89.8 30.8)
2016-12-05,366,POINT(-112.9 46.6)
2016-12-05,879,POINT(-77.6 38.9)
2016-12-06,895,POINT(-78.0 28.0)
2016-12-06,2011,POINT(-118.2 36.2)
2016-12-06,1293,POINT(-70.3 47.8)
2016-12-06,629,POINT(-113.3 35.0)
2016-12-06,892,POINT(-88.2 45.7)
2016-12-06,806,POINT(-65.9 31.2)
2016-12-06,3652,POINT(-72.1 38.7)
2016-12-06,3435,POINT(-67.6 45.3)
2016-12-06,1306,POINT(-104.4 47.1)
2016-12-06,4724,POINT(-118.7 36.7)
2016-12-07,254,POINT(-113.7 40.4)
2016-12-07,2905,POINT(-95.0 25.1)
2016-12-07,939,POINT(-77.4 31.1)
2016-12-07,529,POINT(-116.0 31.7)
2016-12-07,3222,POINT(-85.4 27.2)
2016-12-07,2419,POINT(-105.6 31.7)
2016-12-07,17,POINT(-104.5 32.7)
2016-12-07,2535,POINT(-85.3 48.3)
2016-12-07,3433,POINT(-97.0 41.0)
2016-12-07,2029,POINT(-76.3 35.2)
2016-12-08,4600,POINT(-115.6 48.7)
2016-12-08,4292,POINT(-77.6 28.7)
2016-12-08,3677,POINT(-121.1 36.4)
2016-12-08,3681,POINT(-113.4 40.5)
2016-12-08,2811,POINT(-85.6 26.3)
2016-12-08,95,POINT(-73.7 42.2)
2016-12-08,3125,POINT(-109.8 27.4)
2016-12-08,4242,POINT(-105.4 28.4)
2016-12-08,2478,POINT(-92.8 28.8)
2016-12-08,3629,POINT(-112.3 47.3)
2016-12-09,1646,POINT(-76.3 41.4)
2016-12-09,3593,POINT(-78.6 40.7)
2016-12-09,4019,POINT(-116.3 38.3)
2016-12-09,3336,POINT(-97.2 32.0)
2016-12-09,2228,POINT(-78.5 39.9)
2016-12-09,2227,POINT(-104.8 34.8)
2016-12-09,4977,POINT(-87.0 28.5)
2016-12-09,2379,POINT(-122.0 41.6)
2016-12-09,3648,POINT(-88.5 28.1)
2016-12-09,2513,POINT(-115.8 29.6)
2016-12-10,953,POINT(-75.2 44.6)
2016-12-10,2847,POINT(-103.7 40.8)
2016-12-10,2670,POINT(-108.1 40.1)
2016-12-10,2946,POINT(-74.5 35.0)
2016-12-10,4454,POINT(-122.0 34.5)
2016-12-10,3957,POINT(-101.2 41.6)
2016-12-10,1686,POINT(-102.8 42.8)
2016-12-10,1206,POINT(-107.9 37.2)
2016-12-10,4115,POINT(-70.3 48.3)
2016-12-10,2797,POINT(-79.9 47.9)
2016-12-11,1471,POINT(-121.2 34.9)
2016-12-11,3328,POINT(-82.1 44.7)
2016-12-11,676,POINT(-93.4 38.0)
2016-12-11,2186,POINT(-70.9 37.3)
2016-12-11,3753,POINT(-106.2 26.3)
