date,number_of_strikes,center_point_geom
2018-04-10,31,POINT(-83.8 26.2)
2018-06-16,6,POINT(-89.6 42.9)
2018-10-17,7,POINT(-94.9 48.1)
2018-06-05,56,POINT(-88.8 21.6)
2018-01-07,35,POINT(-109.6 24.0)
2018-07-15,24,POINT(-80.3 39.3)
2018-02-25,2,POINT(-72.6 44.1)
2018-11-17,11,POINT(-75.4 43.7)
2018-07-12,17,POINT(-103.9 41.6)
2018-02-16,5,POINT(-99.7 46.6)
2018-05-28,12,POINT(-79.6 26.5)
2018-10-02,19,POINT(-90.2 23.2)
2018-06-06,8,POINT(-92.6 38.5)
2018-07-21,31,POINT(-73.7 44.7)
2018-05-06,37,POINT(-93.2 37.5)
2018-11-01,8,POINT(-94.3 48.9)
2018-10-21,37,POINT(-117.9 43.9)
2018-03-05,3,POINT(-116.5 41.0)
2018-11-21,37,POINT(-119.6 21.8)
2018-06-25,4,POINT(-74.3 23.2)
2018-04-26,2,POINT(-99.6 43.5)
2018-07-23,21,POINT(-96.6 25.9)
2018-11-17,13,POINT(-77.7 20.9)
2018-01-31,48,POINT(-89.5 47.3)
2018-04-23,10,POINT(-89.5 46.7)
2018-12-31,7,POINT(-105.2 26.6)
2018-11-21,14,POINT(-78.3 43.4)
2018-12-10,13,POINT(-111.7 21.4)
2018-03-08,9,POINT(-117.3 28.6)
2018-03-16,24,POINT(-110.4 38.7)
2018-02-14,29,POINT(-106.6 42.9)
2018-09-17,39,POINT(-105.9 20.3)
2018-06-03,73,POINT(-86.5 29.8)
2018-06-04,7,POINT(-109.1 26.4)
2018-12-29,26,POINT(-86.2 50.0)
2018-08-22,11,POINT(-115.4 40.1)
2018-02-20,23,POINT(-112.6 32.2)
2018-11-02,13,POINT(-94.6 22.3)
2018-09-19,102,POINT(-73.9 38.0)
2018-11-11,27,POINT(-77.0 39.3)
2018-05-05,61,POINT(-71.6 44.5)
2018-09-02,37,POINT(-87.5 28.7)
2018-01-30,47,POINT(-86.2 49.4)
2018-05-02,34,POINT(-88.7 33.2)
2018-05-05,13,POINT(-88.9 28.9)
2018-02-06,6,POINT(-112.6 30.5)
2018-06-19,10,POINT(-92.8 35.6)
2018-05-04,1,POINT(-100.7 48.1)
2018-12-23,15,POINT(-97.9 42.1)
2018-02-04,15,POINT(-93.8 37.3)
2018-03-28,15,POINT(-113.6 24.9)
2018-05-14,74,POINT(-102.0 24.5)
2018-07-15,49,POINT(-116.8 35.1)
2018-10-01,4,POINT(-71.0 41.9)
2018-07-20,10,POINT(-114.1 42.5)
2018-10-12,12,POINT(-107.1 26.8)
2018-03-18,9,POINT(-75.4 23.0)
2018-02-28,33,POINT(-95.9 31.5)
2018-05-06,15,POINT(-113.2 47.5)
2018-04-19,17,POINT(-100.8 36.4)
2018-08-12,39,POINT(-114.2 29.6)
2018-10-05,33,POINT(-110.0 29.7)
2018-03-09,3,POINT(-117.4 24.0)
2018-03-10,26,POINT(-98.1 34.2)
2018-06-14,12,POINT(-79.7 43.7)
2018-11-01,7,POINT(-90.7 49.1)
2018-06-11,2,POINT(-89.7 35.0)
2018-12-31,14,POINT(-110.0 25.0)
2018-12-08,9,POINT(-102.8 40.5)
2018-11-05,6,POINT(-77.7 42.7)
2018-12-09,24,POINT(-115.6 22.2)
2018-02-11,30,POINT(-77.1 45.5)
2018-12-20,6,POINT(-95.8 44.9)
2018-04-19,2,POINT(-78.1 34.2)
2018-02-20,38,POINT(-104.1 36.8)
2018-09-07,1,POINT(-103.1 41.4)
2018-12-07,56,POINT(-82.4 40.3)
2018-01-21,20,POINT(-80.8 20.5)
2018-10-27,8,POINT(-108.5 23.7)
2018-05-19,6,POINT(-71.4 24.9)
2018-12-25,1,POINT(-115.8 42.7)
2018-11-20,6,POINT(-116.6 33.2)
2018-04-02,3,POINT(-90.2 36.4)
2018-10-07,19,POINT(-83.9 43.2)
2018-05-05,4,POINT(-72.0 30.2)
2018-04-21,16,POINT(-99.8 42.5)
2018-12-20,18,POINT(-118.7 33.3)
2018-05-19,8,POINT(-89.9 31.3)
2018-09-30,1,POINT(-105.5 30.0)
2018-04-09,1,POINT(-98.4 48.9)
2018-09-09,1,POINT(-95.6 43.2)
2018-12-04,27,POINT(-116.8 20.6)
2018-04-14,8,POINT(-95.7 48.7)
2018-08-02,32,POINT(-98.7 43.3)
2018-09-06,12,POINT(-84.4 24.5)
2018-06-01,13,POINT(-87.7 22.3)
2018-09-07,15,POINT(-110.7 29.2)
2018-10-02,25,POINT(-109.7 38.7)
2018-06-14,7,POINT(-107.4 38.5)
2018-12-07,3,POINT(-111.1 28.3)
2018-01-08,17,POINT(-87.1 33.4)
2018-10-11,8,POINT(-70.3 26.4)
2018-01-05,12,POINT(-87.4 21.5)
2018-05-25,21,POINT(-89.7 35.5)
2018-04-11,14,POINT(-99.5 30.4)
2018-06-13,20,POINT(-104.4 36.3)
2018-05-27,16,POINT(-74.4 48.4)
2018-03-05,27,POINT(-71.5 24.3)
2018-04-01,25,POINT(-95.2 20.1)
2018-04-27,16,POINT(-105.5 22.3)
2018-12-20,23,POINT(-81.5 33.9)
2018-09-24,42,POINT(-113.4 41.2)
2018-11-06,12,POINT(-81.7 37.4)
2018-06-22,11,POINT(-79.1 34.8)
2018-02-16,29,POINT(-113.8 30.6)
2018-05-20,18,POINT(-71.2 29.3)
2018-09-03,2,POINT(-70.7 31.3)
2018-05-29,45,POINT(-73.2 38.3)
2018-09-03,1,POINT(-95.2 25.0)
2018-01-05,28,POINT(-107.7 43.1)
2018-07-03,29,POINT(-90.9 37.3)
2018-01-20,62,POINT(-99.0 28.1)
2018-02-15,2,POINT(-109.7 35.0)
2018-01-12,19,POINT(-98.8 48.9)
2018-03-11,12,POINT(-86.8 20.6)
2018-01-17,9,POINT(-116.5 26.0)
2018-05-27,2,POINT(-103.3 33.5)
2018-06-03,17,POINT(-119.1 39.2)
2018-10-31,14,POINT(-82.5 26.4)
2018-04-18,3,POINT(-88.0 47.9)
2018-08-24,19,POINT(-116.9 39.3)
2018-11-04,27,POINT(-71.8 46.3)
2018-12-18,30,POINT(-118.9 29.9)
2018-03-11,48,POINT(-90.5 44.9)
2018-07-02,11,POINT(-81.2 31.3)
2018-09-07,62,POINT(-80.6 27.6)
2018-08-16,41,POINT(-118.3 47.3)
2018-04-12,8,POINT(-74.7 22.8)
2018-03-16,4,POINT(-74.1 48.3)
2018-08-04,12,POINT(-91.9 33.8)
2018-07-22,11,POINT(-95.9 49.8)
2018-07-11,18,POINT(-117.8 36.2)
2018-09-06,18,POINT(-91.9 42.7)
2018-08-30,28,POINT(-99.5 20.2)
2018-06-28,15,POINT(-81.4 34.9)
2018-08-07,3,POINT(-99.8 42.1)
2018-03-23,40,POINT(-85.8 43.5)
2018-04-02,8,POINT(-114.9 24.7)
2018-06-24,72,POINT(-113.4 32.6)
2018-08-27,3,POINT(-113.0 32.6)
2018-09-17,64,POINT(-117.7 23.1)
2018-12-31,2,POINT(-92.9 33.3)
2018-06-12,6,POINT(-80.3 44.2)
2018-02-17,1,POINT(-89.5 29.0)
2018-11-25,25,POINT(-91.3 33.0)
2018-11-24,38,POINT(-86.0 48.8)
2018-04-26,12,POINT(-103.0 21.0)
2018-12-03,53,POINT(-101.9 37.7)
2018-12-03,18,POINT(-104.3 42.3)
2018-08-13,20,POINT(-84.4 42.8)
2018-12-18,38,POINT(-111.9 41.5)
2018-11-24,8,POINT(-119.3 41.8)
2018-05-27,9,POINT(-90.2 21.8)
2018-03-04,48,POINT(-72.9 36.0)
2018-10-21,47,POINT(-89.5 43.5)
2018-11-19,76,POINT(-80.9 22.8)
2018-11-21,47,POINT(-86.4 20.4)
2018-01-13,3,POINT(-95.1 44.4)
2018-07-08,35,POINT(-84.1 41.4)
2018-10-14,11,POINT(-78.8 32.4)
2018-07-27,94,POINT(-108.8 48.2)
2018-04-24,13,POINT(-103.2 43.0)
2018-01-22,17,POINT(-108.8 49.0)
2018-12-15,16,POINT(-97.4 47.9)
2018-08-02,8,POINT(-75.7 34.4)
2018-06-20,2,POINT(-102.7 42.6)
2018-11-19,46,POINT(-101.3 40.1)
2018-02-23,33,POINT(-77.0 44.3)
2018-10-25,4,POINT(-94.2 43.6)
2018-11-16,30,POINT(-93.2 24.6)
2018-05-06,20,POINT(-77.0 27.0)
2018-10-04,11,POINT(-95.5 28.0)
2018-07-23,6,POINT(-85.9 44.6)
2018-07-13,40,POINT(-115.7 44.3)
2018-06-18,25,POINT(-111.1 34.9)
2018-06-01,16,POINT(-99.8 37.4)
2018-02-04,19,POINT(-95.3 44.8)
2018-07-03,2,POINT(-71.7 29.4)
2018-10-13,13,POINT(-71.5 21.5)
2018-02-26,5,POINT(-77.4 34.5)
2018-08-10,5,POINT(-104.2 47.4)
2018-10-30,22,POINT(-71.8 43.7)
2018-06-12,49,POINT(-85.5 31.0)
2018-01-19,11,POINT(-100.4 21.9)
2018-09-21,5,POINT(-84.9 39.1)
2018-10-09,21,POINT(-119.2 45.0)
2018-04-23,41,POINT(-112.7 39.9)
2018-11-23,28,POINT(-78.5 32.8)
2018-01-30,41,POINT(-87.7 23.7)
2018-05-15,16,POINT(-101.8 47.3)
2018-03-08,28,POINT(-95.0 28.3)
2018-03-06,4,POINT(-74.7 26.7)
2018-10-19,9,POINT(-88.4 44.5)
2018-01-25,10,POINT(-100.1 49.4)
2018-02-06,15,POINT(-114.0 39.8)
2018-01-01,53,POINT(-105.3 38.7)
2018-02-06,42,POINT(-71.1 29.6)
2018-05-21,3,POINT(-98.1 20.6)
2018-08-20,4,POINT(-96.4 25.8)
2018-05-16,9,POINT(-95.1 37.5)
2018-07-07,7,POINT(-75.8 24.5)
2018-05-08,20,POINT(-89.8 46.5)
2018-07-20,47,POINT(-85.3 25.6)
2018-05-07,66,POINT(-100.5 35.7)
2018-09-14,22,POINT(-118.5 35.4)
2018-06-13,37,POINT(-73.5 38.1)
2018-02-04,15,POINT(-72.5 29.8)
2018-07-13,5,POINT(-72.5 46.2)
2018-07-10,15,POINT(-72.8 33.3)
2018-04-14,17,POINT(-79.2 41.0)
2018-01-23,28,POINT(-85.8 39.1)
2018-09-22,5,POINT(-77.8 23.5)
2018-10-17,10,POINT(-90.0 38.7)
2018-09-17,10,POINT(-113.3 36.5)
2018-12-24,65,POINT(-100.4 47.0)
2018-03-16,12,POINT(-71.4 46.4)
2018-12-21,29,POINT(-102.4 24.5)
2018-03-13,28,POINT(-76.6 22.5)
2018-09-16,7,POINT(-115.3 28.8)
2018-07-07,17,POINT(-103.3 49.6)
2018-06-22,45,POINT(-102.5 20.6)
2018-10-17,13,POINT(-117.4 40.2)
2018-02-14,59,POINT(-114.0 38.3)
2018-03-02,5,POINT(-110.3 39.4)
2018-03-24,2,POINT(-78.1 26.5)
2018-05-03,45,POINT(-116.8 26.8)
2018-12-24,38,POINT(-105.1 32.9)
2018-01-16,99,POINT(-119.5 22.9)
2018-03-07,23,POINT(-85.2 22.2)
2018-05-25,56,POINT(-89.0 22.7)
2018-06-11,36,POINT(-87.8 37.2)
2018-08-22,38,POINT(-101.3 31.9)
2018-05-24,17,POINT(-109.6 28.8)
2018-12-24,10,POINT(-84.0 29.5)
2018-07-07,55,POINT(-79.4 26.2)
2018-11-18,12,POINT(-113.1 32.3)
2018-01-13,16,POINT(-95.7 26.1)
2018-07-03,12,POINT(-107.6 40.9)
2018-04-21,17,POINT(-111.6 23.7)
2018-10-17,13,POINT(-83.3 48.4)
2018-10-22,1,POINT(-93.1 22.7)
2018-08-03,43,POINT(-109.2 48.3)
2018-04-30,12,POINT(-104.5 45.0)
2018-02-24,18,POINT(-71.7 40.4)
2018-01-27,3,POINT(-77.6 47.4)
2018-04-28,1,POINT(-76.0 24.2)
2018-08-09,6,POINT(-97.0 25.3)
2018-08-19,25,POINT(-88.8 27.6)
2018-02-22,3,POINT(-101.2 27.3)
2018-10-22,48,POINT(-116.1 29.3)
2018-11-17,5,POINT(-99.9 37.3)
2018-08-21,5,POINT(-90.3 20.8)
2018-06-07,5,POINT(-105.6 31.5)
2018-09-26,1,POINT(-77.6 27.4)
2018-01-21,30,POINT(-112.4 38.2)
2018-02-22,42,POINT(-101.6 49.6)
2018-10-02,20,POINT(-113.8 35.5)
2018-11-09,5,POINT(-99.8 32.8)
2018-10-08,7,POINT(-118.0 31.0)
2018-08-02,13,POINT(-106.4 43.5)
2018-01-31,62,POINT(-100.0 22.2)
2018-12-03,6,POINT(-96.1 48.8)
2018-07-02,27,POINT(-92.8 32.5)
2018-01-23,12,POINT(-106.3 29.4)
2018-02-01,8,POINT(-93.8 49.2)
2018-03-15,13,POINT(-94.5 48.1)
2018-01-10,2,POINT(-104.2 39.3)
2018-02-23,33,POINT(-78.5 20.6)
2018-02-21,6,POINT(-92.7 42.5)
2018-05-28,26,POINT(-103.4 30.1)
2018-06-09,2,POINT(-72.6 31.6)
2018-01-14,63,POINT(-77.7 24.8)
2018-06-27,5,POINT(-70.9 35.7)
2018-02-22,43,POINT(-85.4 42.3)
2018-12-01,34,POINT(-101.1 28.2)
2018-01-22,69,POINT(-106.0 48.2)
2018-01-30,13,POINT(-86.8 25.8)
2018-07-10,26,POINT(-71.0 22.0)
2018-09-17,10,POINT(-88.7 39.3)
2018-07-24,5,POINT(-75.9 45.5)
2018-02-28,12,POINT(-103.5 48.6)
2018-09-21,4,POINT(-99.7 43.0)
2018-01-12,81,POINT(-74.7 26.0)
2018-04-29,3,POINT(-82.2 49.3)
2018-10-17,18,POINT(-70.9 47.6)
2018-12-04,20,POINT(-81.3 24.9)
2018-09-05,16,POINT(-97.6 36.8)
2018-12-20,22,POINT(-93.4 36.7)
2018-05-07,3,POINT(-75.0 33.3)
2018-03-16,17,POINT(-92.4 49.5)
2018-12-27,7,POINT(-107.2 21.8)
2018-07-23,57,POINT(-98.2 38.8)
2018-02-18,29,POINT(-94.2 26.2)
2018-03-20,72,POINT(-115.2 35.8)
2018-08-29,1,POINT(-82.8 43.4)
2018-12-15,7,POINT(-114.5 27.4)
2018-06-03,5,POINT(-99.8 31.8)
2018-10-01,1,POINT(-79.8 48.5)
2018-04-06,6,POINT(-96.6 42.8)
2018-08-02,23,POINT(-77.9 37.2)
2018-10-21,6,POINT(-102.9 26.7)
2018-07-28,15,POINT(-72.1 32.8)
2018-12-09,44,POINT(-109.5 43.2)
2018-03-29,24,POINT(-118.1 44.6)
2018-11-02,11,POINT(-76.4 27.3)
2018-09-21,10,POINT(-82.4 39.9)
2018-11-21,13,POINT(-108.4 22.9)
2018-11-16,4,POINT(-70.8 20.7)
2018-06-06,21,POINT(-94.9 36.5)
2018-06-05,10,POINT(-72.4 26.7)
2018-05-19,39,POINT(-94.7 22.4)
2018-05-01,29,POINT(-96.4 41.9)
2018-03-06,19,POINT(-97.5 34.9)
2018-04-17,10,POINT(-103.3 43.9)
2018-05-27,5,POINT(-93.3 39.9)
2018-05-17,30,POINT(-97.4 41.9)
2018-06-11,14,POINT(-118.2 29.2)
2018-04-10,6,POINT(-107.0 27.9)
2018-12-04,5,POINT(-109.3 38.0)
2018-11-03,4,POINT(-76.6 26.0)
2018-05-21,31,POINT(-90.1 44.5)
2018-03-24,6,POINT(-81.8 35.7)
2018-06-26,15,POINT(-72.2 26.8)
2018-07-17,13,POINT(-87.8 38.8)
2018-04-22,18,POINT(-70.9 48.4)
2018-02-25,42,POINT(-104.4 22.5)
2018-06-28,41,POINT(-110.7 23.3)
2018-07-05,12,POINT(-99.8 45.3)
2018-08-06,1,POINT(-96.5 23.3)
2018-11-12,12,POINT(-75.2 21.2)
2018-08-05,19,POINT(-92.0 30.4)
2018-04-30,17,POINT(-105.4 34.0)
2018-06-24,22,POINT(-82.9 37.1)
2018-01-23,4,POINT(-94.7 35.2)
2018-08-01,21,POINT(-111.9 47.4)
2018-08-23,5,POINT(-91.2 43.1)
2018-01-13,28,POINT(-74.4 49.5)
2018-04-11,9,POINT(-77.9 34.3)
2018-01-24,25,POINT(-90.7 22.5)
2018-12-30,1,POINT(-101.1 48.7)
2018-01-11,11,POINT(-115.7 20.1)
2018-09-30,25,POINT(-96.5 43.3)
2018-10-08,6,POINT(-82.4 20.9)
2018-04-04,32,POINT(-102.0 42.8)
2018-07-20,20,POINT(-108.2 48.1)
2018-01-21,18,POINT(-73.4 31.7)
2018-12-06,9,POINT(-78.9 27.2)
2018-07-30,14,POINT(-88.1 26.8)
2018-05-20,19,POINT(-113.2 34.8)
2018-10-20,13,POINT(-112.8 25.1)
2018-10-25,24,POINT(-114.8 40.2)
2018-04-11,12,POINT(-89.2 31.1)
2018-10-31,5,POINT(-114.2 29.7)
2018-12-25,5,POINT(-77.9 33.8)
2018-01-28,1,POINT(-70.4 36.3)
2018-02-10,8,POINT(-101.7 24.3)
2018-12-21,28,POINT(-97.3 41.2)
2018-10-30,32,POINT(-84.4 46.5)
2018-05-26,5,POINT(-73.1 28.3)
2018-09-13,64,POINT(-75.3 25.4)
2018-08-15,14,POINT(-117.1 42.8)
2018-08-24,50,POINT(-111.5 25.5)
2018-12-27,25,POINT(-82.3 21.2)
2018-01-13,26,POINT(-85.6 38.6)
2018-07-29,2,POINT(-113.3 27.2)
2018-08-17,5,POINT(-94.9 25.2)
2018-04-10,1,POINT(-81.0 49.4)
2018-01-31,26,POINT(-109.1 28.8)
2018-01-16,9,POINT(-76.4 47.1)
2018-05-17,31,POINT(-117.4 25.3)
2018-11-25,9,POINT(-80.9 44.6)
2018-06-15,35,POINT(-89.2 35.1)
2018-11-06,3,POINT(-104.2 22.4)
2018-04-10,4,POINT(-84.0 42.0)
2018-04-19,9,POINT(-80.9 46.8)
2018-12-09,11,POINT(-73.3 24.9)
2018-06-22,9,POINT(-101.6 41.8)
2018-08-25,29,POINT(-85.7 33.4)
2018-06-11,3,POINT(-89.9 42.6)
2018-08-04,9,POINT(-93.7 41.4)
2018-09-21,37,POINT(-75.5 20.8)
2018-09-20,2,POINT(-119.8 25.4)
2018-10-19,58,POINT(-105.9 34.1)
2018-10-01,86,POINT(-93.1 48.0)
2018-01-03,2,POINT(-111.1 30.3)
2018-01-28,7,POINT(-74.6 38.9)
2018-11-22,10,POINT(-87.6 20.4)
2018-05-29,30,POINT(-96.1 41.3)
2018-01-28,19,POINT(-79.3 38.1)
2018-11-06,21,POINT(-97.5 41.5)
2018-03-06,29,POINT(-92.1 47.1)
2018-12-22,3,POINT(-119.9 24.4)
2018-01-21,36,POINT(-101.7 27.8)
2018-09-09,25,POINT(-113.1 49.9)
2018-08-23,18,POINT(-85.5 24.7)
2018-08-15,45,POINT(-96.0 41.6)
2018-01-13,25,POINT(-104.9 41.8)
2018-11-09,5,POINT(-96.6 40.5)
2018-02-18,12,POINT(-109.5 26.8)
2018-04-28,14,POINT(-73.7 26.5)
2018-02-23,2,POINT(-117.3 40.0)
2018-05-18,62,POINT(-76.7 25.6)
2018-02-22,3,POINT(-94.4 39.8)
2018-02-13,24,POINT(-89.1 34.8)
2018-10-30,15,POINT(-104.9 31.6)
2018-02-22,1,POINT(-71.7 29.0)
2018-03-15,52,POINT(-105.9 48.4)
2018-02-15,39,POINT(-90.6 35.2)
2018-01-13,15,POINT(-70.3 36.8)
2018-06-14,6,POINT(-75.9 48.5)
2018-04-12,3,POINT(-93.2 39.6)
2018-10-07,10,POINT(-70.5 48.7)
2018-09-15,6,POINT(-84.9 23.2)
2018-12-03,15,POINT(-109.6 45.4)
2018-12-22,68,POINT(-99.7 30.1)
2018-05-18,18,POINT(-103.3 44.3)
2018-06-12,45,POINT(-102.8 45.7)
2018-04-21,22,POINT(-82.0 28.1)
2018-04-12,13,POINT(-90.8 32.3)
2018-01-17,39,POINT(-118.1 41.8)
2018-09-25,13,POINT(-76.1 23.0)
2018-07-01,41,POINT(-105.2 42.7)
2018-01-24,7,POINT(-70.1 23.3)
2018-01-29,3,POINT(-72.3 47.4)
2018-06-20,39,POINT(-73.0 28.3)
2018-08-16,18,POINT(-79.4 37.3)
2018-07-07,44,POINT(-109.0 23.5)
2018-12-12,56,POINT(-93.4 28.1)
2018-08-18,2,POINT(-108.8 32.1)
2018-11-17,14,POINT(-107.0 34.6)
2018-12-06,10,POINT(-89.5 20.0)
2018-04-29,20,POINT(-118.0 46.7)
2018-06-05,32,POINT(-71.5 20.2)
2018-09-29,7,POINT(-74.1 43.2)
2018-06-24,17,POINT(-101.0 34.1)
2018-04-14,25,POINT(-94.2 35.7)
2018-04-02,3,POINT(-96.7 26.2)
2018-07-05,34,POINT(-75.9 38.2)
2018-10-10,19,POINT(-85.6 36.1)
2018-06-30,60,POINT(-106.1 24.9)
2018-06-19,9,POINT(-97.7 27.1)
2018-07-06,3,POINT(-98.6 22.0)
2018-06-24,15,POINT(-72.0 22.0)
2018-08-10,2,POINT(-111.2 20.4)
2018-08-21,70,POINT(-115.5 26.6)
2018-06-11,1,POINT(-76.0 40.4)
2018-05-14,29,POINT(-75.2 29.5)
2018-08-12,15,POINT(-76.4 30.3)
2018-06-02,10,POINT(-94.5 24.0)
2018-02-02,2,POINT(-87.0 37.3)
2018-02-24,20,POINT(-91.8 30.3)
2018-01-07,18,POINT(-116.5 40.3)
2018-09-01,7,POINT(-90.2 42.2)
2018-11-09,49,POINT(-119.3 37.5)
2018-05-06,8,POINT(-103.8 28.3)
2018-01-12,12,POINT(-73.4 35.3)
2018-01-16,16,POINT(-104.8 27.6)
2018-07-27,3,POINT(-73.0 47.1)
2018-02-12,54,POINT(-107.5 43.0)
2018-05-15,10,POINT(-104.3 34.8)
2018-08-16,2,POINT(-88.6 49.0)
2018-04-21,10,POINT(-81.9 36.4)
2018-11-03,19,POINT(-94.9 29.9)
2018-06-09,15,POINT(-75.9 22.9)
2018-11-27,24,POINT(-118.0 36.3)
2018-09-21,2,POINT(-73.9 45.8)
2018-08-13,7,POINT(-110.2 46.0)
2018-08-05,35,POINT(-75.8 38.1)
2018-02-14,2,POINT(-100.0 31.8)
2018-08-02,39,POINT(-78.4 39.5)
2018-02-28,2,POINT(-86.4 42.9)
2018-05-12,36,POINT(-111.2 32.3)
2018-04-14,9,POINT(-74.1 34.3)
2018-07-14,19,POINT(-107.7 40.4)
2018-06-06,4,POINT(-107.8 46.3)
2018-04-08,2,POINT(-79.3 43.7)
2018-08-14,5,POINT(-114.7 20.7)
2018-07-24,3,POINT(-108.9 23.7)
2018-03-20,8,POINT(-94.8 45.6)
2018-05-04,15,POINT(-78.5 45.0)
2018-08-06,18,POINT(-112.6 31.7)
2018-01-04,32,POINT(-92.6 37.5)
2018-03-31,22,POINT(-84.4 47.2)
2018-04-14,19,POINT(-77.0 47.3)
2018-04-29,11,POINT(-73.2 43.5)
2018-05-13,13,POINT(-80.8 26.3)
2018-11-08,11,POINT(-87.4 41.9)
2018-04-06,37,POINT(-98.3 23.0)
2018-11-27,6,POINT(-114.4 46.8)
2018-05-23,1,POINT(-84.5 24.5)
2018-10-15,22,POINT(-70.4 39.9)
2018-01-28,5,POINT(-83.2 38.3)
2018-10-05,45,POINT(-119.2 43.3)
2018-08-21,40,POINT(-95.2 36.5)
2018-01-17,2,POINT(-89.3 21.8)
2018-02-28,3,POINT(-85.5 41.2)
2018-03-31,14,POINT(-84.0 31.5)
2018-07-18,19,POINT(-92.1 29.6)
2018-12-28,7,POINT(-108.8 49.8)
2018-01-26,26,POINT(-72.9 37.7)
2018-01-25,19,POINT(-85.2 41.3)
2018-10-28,8,POINT(-108.2 35.8)
2018-12-05,1,POINT(-103.9 43.1)
2018-09-24,28,POINT(-73.9 42.6)
2018-06-30,5,POINT(-75.6 39.7)
2018-12-26,36,POINT(-99.7 49.9)
2018-03-09,11,POINT(-118.1 33.8)
2018-12-17,18,POINT(-117.6 41.2)
2018-11-17,42,POINT(-105.8 43.9)
2018-02-18,40,POINT(-88.5 31.3)
2018-06-24,10,POINT(-90.8 33.7)
2018-02-21,5,POINT(-88.3 49.1)
2018-04-12,30,POINT(-84.1 21.0)
2018-08-04,12,POINT(-119.0 30.1)
2018-07-07,5,POINT(-114.7 34.6)
2018-02-26,47,POINT(-102.0 20.0)
2018-02-16,5,POINT(-112.3 47.0)
2018-06-08,1,POINT(-116.2 28.6)
2018-06-23,1,POINT(-88.0 27.7)
2018-08-30,20,POINT(-79.2 44.6)
2018-10-09,22,POINT(-82.4 28.3)
2018-08-29,8,POINT(-79.1 39.7)
2018-01-05,8,POINT(-86.7 44.6)
2018-03-25,9,POINT(-83.2 43.8)
2018-11-04,23,POINT(-106.4 43.5)
2018-12-27,2,POINT(-70.3 22.7)
2018-09-05,53,POINT(-110.8 22.4)
2018-02-23,6,POINT(-109.3 29.2)
2018-06-10,161,POINT(-105.6 21.1)
2018-08-14,4,POINT(-71.2 35.0)
2018-01-15,30,POINT(-70.6 31.8)
2018-08-12,6,POINT(-80.3 36.7)
2018-03-02,2,POINT(-88.5 29.0)
2018-05-02,42,POINT(-94.0 34.6)
2018-10-04,40,POINT(-71.5 30.0)
2018-02-15,11,POINT(-85.2 25.9)
2018-10-21,25,POINT(-72.8 39.5)
2018-03-03,17,POINT(-104.2 40.2)
2018-03-27,39,POINT(-103.3 44.9)
2018-07-29,8,POINT(-77.3 46.2)
2018-03-19,15,POINT(-112.5 41.1)
2018-07-21,14,POINT(-72.7 40.6)
2018-10-29,9,POINT(-94.6 21.7)
2018-08-11,45,POINT(-73.7 23.3)
2018-08-10,4,POINT(-103.2 44.4)
2018-01-03,4,POINT(-84.2 27.0)
2018-01-06,18,POINT(-95.9 30.7)
2018-04-03,22,POINT(-88.7 24.4)
2018-01-08,5,POINT(-94.8 25.9)
2018-08-23,10,POINT(-71.6 43.3)
2018-04-18,59,POINT(-85.4 27.9)
2018-06-10,6,POINT(-107.4 33.5)
2018-07-28,23,POINT(-74.5 24.6)
2018-08-28,27,POINT(-105.3 40.3)
2018-11-27,12,POINT(-101.4 41.8)
2018-11-29,56,POINT(-114.9 30.9)
2018-02-19,27,POINT(-75.0 43.5)
2018-01-11,13,POINT(-105.7 27.2)
2018-12-17,17,POINT(-107.1 40.8)
2018-06-05,24,POINT(-74.0 41.9)
2018-03-11,18,POINT(-79.7 49.1)
2018-06-18,43,POINT(-112.9 27.0)
2018-09-29,9,POINT(-81.5 22.8)
2018-03-09,8,POINT(-74.3 27.9)
2018-12-21,5,POINT(-116.1 23.7)
2018-09-09,1,POINT(-78.7 25.1)
2018-02-17,1,POINT(-92.6 30.0)
2018-07-03,41,POINT(-86.5 32.4)
2018-11-16,23,POINT(-95.4 47.1)
2018-07-06,22,POINT(-85.1 25.9)
2018-03-31,20,POINT(-118.3 49.2)
2018-11-28,38,POINT(-81.9 44.3)
2018-05-19,14,POINT(-118.3 46.4)
2018-12-23,41,POINT(-97.2 47.9)
2018-03-30,9,POINT(-112.5 42.6)
2018-10-01,53,POINT(-78.8 43.7)
2018-01-19,24,POINT(-104.3 33.1)
2018-11-07,6,POINT(-97.3 35.3)
2018-12-24,17,POINT(-98.6 48.0)
2018-06-03,16,POINT(-81.4 31.3)
2018-09-17,3,POINT(-95.9 21.3)
2018-04-18,18,POINT(-80.6 42.9)
2018-10-12,8,POINT(-116.3 37.2)
2018-02-28,2,POINT(-110.4 44.4)
2018-05-05,60,POINT(-92.4 22.3)
2018-12-20,21,POINT(-72.6 38.6)
2018-09-30,42,POINT(-116.3 27.4)
2018-04-17,23,POINT(-117.8 47.1)
2018-10-26,9,POINT(-112.2 23.3)
2018-09-02,15,POINT(-87.9 45.3)
2018-12-02,23,POINT(-100.1 22.7)
2018-09-04,65,POINT(-78.7 20.8)
2018-01-08,6,POINT(-116.4 27.1)
2018-05-21,42,POINT(-110.2 30.0)
2018-12-28,52,POINT(-105.0 38.8)
2018-01-08,23,POINT(-88.7 24.0)
2018-12-18,54,POINT(-85.7 33.1)
