date,number_of_strikes,center_point_geom
2016-10-18,9,POINT(-116.6 31.0)
2016-05-31,5,POINT(-73.1 26.6)
2016-07-17,3,POINT(-89.5 47.3)
2016-07-17,44,POINT(-116.1 30.7)
2017-11-17,25,POINT(-98.3 47.4)
2017-03-28,1,POINT(-102.0 48.8)
2016-06-28,51,POINT(-112.6 32.2)
2016-08-05,47,POINT(-78.9 41.5)
2017-09-21,60,POINT(-81.2 31.9)
2016-11-15,36,POINT(-96.8 39.7)
2016-01-23,2,POINT(-93.9 43.2)
2017-09-28,20,POINT(-98.2 39.2)
2016-03-24,2,POINT(-92.4 28.7)
2017-12-11,25,POINT(-83.4 29.2)
2016-11-21,5,POINT(-76.2 45.9)
2017-11-29,55,POINT(-90.4 36.9)
2016-11-24,55,POINT(-113.7 47.0)
2017-08-26,19,POINT(-81.4 32.6)
2016-11-25,28,POINT(-101.4 27.9)
2017-11-24,40,POINT(-88.5 38.2)
2017-12-11,10,POINT(-110.1 46.7)
2017-04-17,18,POINT(-111.8 35.0)
2017-04-22,4,POINT(-117.4 28.3)
2016-08-22,85,POINT(-104.3 26.6)
2017-07-09,54,POINT(-90.1 33.5)
2017-08-10,14,POINT(-104.1 45.6)
2017-10-14,17,POINT(-108.0 28.6)
2017-11-24,12,POINT(-70.3 36.6)
2016-04-28,1,POINT(-70.1 25.2)
2016-02-09,6,POINT(-89.8 42.3)
2016-09-16,3,POINT(-103.8 33.8)
2017-10-02,8,POINT(-76.9 27.2)
2016-01-06,6,POINT(-83.2 42.6)
2016-11-06,29,POINT(-89.2 41.8)
2016-03-06,15,POINT(-74.6 21.0)
2017-01-08,34,POINT(-97.7 33.3)
2017-12-31,21,POINT(-107.2 37.8)
2016-05-25,22,POINT(-71.6 27.7)
2016-08-21,42,POINT(-77.0 21.7)
2016-01-29,38,POINT(-74.4 28.5)
2017-11-03,2,POINT(-74.1 46.0)
2017-10-04,18,POINT(-100.9 30.2)
2017-10-21,11,POINT(-77.0 43.6)
2017-08-16,19,POINT(-75.5 41.1)
2017-04-14,40,POINT(-92.6 48.8)
2016-12-26,1,POINT(-88.7 46.2)
2017-08-17,1,POINT(-91.1 48.2)
2017-08-07,2,POINT(-119.2 20.7)
2016-12-20,42,POINT(-93.2 28.9)
2017-12-26,9,POINT(-118.1 46.2)
2016-01-26,10,POINT(-97.4 31.2)
2016-10-16,9,POINT(-117.7 21.6)
2016-03-11,6,POINT(-97.2 47.9)
2017-11-19,1,POINT(-104.8 33.6)
2016-03-29,48,POINT(-81.3 21.6)
2016-06-25,6,POINT(-96.0 28.5)
2016-01-27,45,POINT(-94.4 45.7)
2016-10-15,63,POINT(-74.8 43.7)
2017-07-28,18,POINT(-95.9 49.9)
2017-06-14,10,POINT(-112.2 33.2)
2017-04-28,30,POINT(-114.4 29.1)
2017-03-09,1,POINT(-104.7 24.0)
2017-05-07,53,POINT(-106.7 28.9)
2016-10-04,11,POINT(-79.1 26.0)
2016-12-11,8,POINT(-82.1 40.0)
2017-08-01,3,POINT(-117.1 43.0)
2016-08-25,63,POINT(-110.0 44.1)
2016-05-16,34,POINT(-97.6 42.6)
2016-06-11,26,POINT(-115.6 34.7)
2016-10-19,54,POINT(-111.7 31.8)
2016-01-28,65,POINT(-74.6 23.0)
2016-09-12,7,POINT(-92.9 37.4)
2017-09-15,31,POINT(-80.2 33.6)
2017-10-26,30,POINT(-103.5 27.3)
2016-09-21,17,POINT(-101.3 44.1)
2017-07-17,4,POINT(-77.1 41.3)
2017-04-25,57,POINT(-87.1 37.0)
2017-02-04,8,POINT(-86.1 26.0)
2017-04-04,18,POINT(-88.1 37.1)
2017-07-19,1,POINT(-92.9 26.1)
2016-05-12,12,POINT(-70.4 42.0)
2016-07-09,20,POINT(-75.3 25.2)
2016-05-03,10,POINT(-84.5 42.2)
2017-03-06,13,POINT(-86.1 36.2)
2016-08-05,5,POINT(-115.8 49.3)
2017-02-06,9,POINT(-95.7 34.0)
2016-11-17,26,POINT(-95.2 27.2)
2016-10-27,70,POINT(-117.4 45.2)
2016-03-11,13,POINT(-82.2 37.4)
2016-08-01,24,POINT(-119.9 36.1)
2017-06-28,75,POINT(-98.7 23.2)
2017-01-08,30,POINT(-74.8 31.4)
2016-12-01,1,POINT(-103.0 20.1)
2016-06-19,55,POINT(-90.9 26.5)
2016-12-09,41,POINT(-104.6 35.8)
2017-03-31,7,POINT(-111.1 34.2)
2017-02-13,5,POINT(-83.5 37.0)
2016-10-27,46,POINT(-109.8 46.0)
2017-05-10,24,POINT(-116.4 27.8)
2016-10-17,6,POINT(-98.2 40.3)
2017-03-12,26,POINT(-84.6 36.5)
2016-04-11,19,POINT(-91.0 44.6)
2016-01-10,8,POINT(-107.8 28.0)
2016-02-10,17,POINT(-79.1 49.7)
2017-01-04,15,POINT(-115.1 39.9)
2016-05-05,15,POINT(-86.5 21.2)
2017-01-17,15,POINT(-89.7 20.1)
2016-11-22,1,POINT(-75.1 46.0)
2017-03-25,7,POINT(-93.7 27.8)
2017-06-06,12,POINT(-79.1 27.1)
2017-12-07,3,POINT(-109.2 36.5)
2017-06-15,28,POINT(-92.7 25.1)
2016-09-29,38,POINT(-93.4 28.7)
2017-05-16,35,POINT(-105.2 35.5)
2017-05-01,13,POINT(-119.7 49.5)
2016-08-14,24,POINT(-82.8 24.6)
2016-08-14,2,POINT(-100.2 21.3)
2016-12-06,5,POINT(-105.0 41.2)
2016-09-28,1,POINT(-110.3 38.5)
2017-01-29,68,POINT(-77.4 29.4)
2016-05-03,18,POINT(-103.3 28.4)
2016-07-13,4,POINT(-109.8 46.0)
2017-08-05,25,POINT(-93.8 29.6)
2016-06-21,14,POINT(-80.9 37.8)
2016-07-21,12,POINT(-89.9 32.8)
2016-02-02,49,POINT(-72.0 35.8)
2016-07-29,25,POINT(-72.2 46.6)
2017-11-24,24,POINT(-74.9 33.4)
2016-02-20,3,POINT(-91.7 44.8)
2017-02-10,2,POINT(-81.6 38.1)
2017-06-24,22,POINT(-105.6 30.9)
2017-06-01,4,POINT(-91.2 20.7)
2016-05-12,13,POINT(-116.7 40.0)
2016-04-05,17,POINT(-106.8 40.9)
2017-02-27,10,POINT(-103.7 49.8)
2016-03-22,2,POINT(-101.9 41.3)
2016-11-10,28,POINT(-111.9 44.6)
2017-12-29,44,POINT(-115.8 25.0)
2016-10-06,4,POINT(-91.1 42.9)
2017-10-04,39,POINT(-95.4 30.6)
2016-03-26,32,POINT(-90.8 49.4)
2016-12-31,17,POINT(-113.5 33.6)
2016-12-31,19,POINT(-72.6 33.9)
2016-04-02,22,POINT(-99.3 34.9)
2016-03-11,15,POINT(-97.5 29.2)
2016-11-21,38,POINT(-92.7 31.4)
2017-05-21,13,POINT(-85.5 31.8)
2016-11-21,16,POINT(-100.8 35.4)
2016-07-09,1,POINT(-112.8 24.2)
2016-08-01,4,POINT(-80.8 37.9)
2016-02-16,47,POINT(-107.0 36.2)
2017-12-30,3,POINT(-97.9 49.5)
2016-03-29,47,POINT(-88.4 46.2)
2016-08-14,21,POINT(-71.7 33.9)
2017-01-31,51,POINT(-118.3 40.9)
2016-08-04,34,POINT(-94.1 39.7)
2016-10-27,41,POINT(-73.2 27.0)
2017-02-19,15,POINT(-107.2 30.0)
2016-06-18,35,POINT(-114.4 21.0)
2016-12-30,13,POINT(-90.2 22.9)
2016-08-19,1,POINT(-112.4 29.3)
2017-09-11,22,POINT(-76.1 43.3)
2016-11-23,27,POINT(-83.8 41.5)
2016-08-20,3,POINT(-113.9 48.9)
2017-11-12,34,POINT(-91.1 31.0)
2017-10-08,2,POINT(-118.6 30.3)
2017-10-04,12,POINT(-77.7 23.1)
2016-02-06,14,POINT(-109.7 43.6)
2017-02-05,1,POINT(-83.4 25.0)
2017-09-27,2,POINT(-114.7 48.6)
2017-03-01,12,POINT(-96.4 29.5)
2017-02-11,8,POINT(-73.5 39.4)
2016-08-04,34,POINT(-116.3 33.5)
2016-06-18,11,POINT(-105.2 26.7)
2017-09-01,3,POINT(-80.9 33.7)
2016-12-23,4,POINT(-96.8 29.8)
2016-07-04,23,POINT(-87.5 38.8)
2017-12-25,60,POINT(-79.4 36.5)
2017-11-09,41,POINT(-80.8 22.5)
2016-06-09,3,POINT(-100.2 22.2)
2016-10-10,1,POINT(-98.5 49.0)
2016-07-02,1,POINT(-91.4 29.0)
2017-06-20,17,POINT(-113.9 22.7)
2016-05-21,14,POINT(-76.5 25.5)
2017-11-25,1,POINT(-115.3 24.6)
2017-08-18,2,POINT(-110.8 26.3)
2016-08-18,167,POINT(-72.8 21.4)
2017-04-12,68,POINT(-105.9 25.9)
2017-01-22,3,POINT(-107.8 48.2)
2016-06-06,4,POINT(-98.7 37.2)
2016-11-13,47,POINT(-83.8 29.8)
2016-07-03,15,POINT(-101.7 43.7)
2017-02-24,64,POINT(-76.3 46.9)
2016-07-01,15,POINT(-112.5 22.1)
2017-08-19,18,POINT(-114.1 30.3)
2017-07-30,5,POINT(-116.1 44.6)
2016-02-21,42,POINT(-105.1 38.2)
2016-01-03,35,POINT(-110.0 40.5)
2016-03-17,9,POINT(-96.9 36.8)
2017-10-08,19,POINT(-70.2 22.5)
2017-08-04,9,POINT(-76.6 45.5)
2017-11-04,13,POINT(-75.3 27.2)
2017-08-30,39,POINT(-78.5 23.1)
2016-01-16,11,POINT(-106.4 30.2)
2016-08-17,37,POINT(-108.7 42.4)
2016-09-23,65,POINT(-83.4 46.4)
2016-11-01,11,POINT(-90.1 39.5)
2016-01-06,42,POINT(-109.7 30.7)
2016-04-19,8,POINT(-71.6 41.8)
2016-05-22,1,POINT(-98.8 43.0)
2017-10-28,2,POINT(-79.3 47.7)
2016-07-25,27,POINT(-116.3 23.6)
2017-03-04,3,POINT(-118.2 24.2)
2016-06-14,56,POINT(-97.2 33.1)
2016-09-16,41,POINT(-114.0 30.2)
2017-11-15,15,POINT(-71.0 43.2)
2017-01-28,18,POINT(-79.4 37.6)
2016-04-30,24,POINT(-97.3 22.9)
2017-02-16,27,POINT(-71.0 36.0)
2016-05-19,14,POINT(-108.1 28.6)
2016-06-16,8,POINT(-86.1 32.2)
2016-03-24,49,POINT(-119.1 22.4)
2017-02-24,1,POINT(-101.4 21.1)
2017-12-06,9,POINT(-116.0 49.0)
2016-09-24,22,POINT(-101.6 42.3)
2016-02-07,45,POINT(-101.0 39.6)
2016-10-29,2,POINT(-101.2 40.3)
2016-12-03,22,POINT(-99.3 39.1)
2016-11-25,14,POINT(-89.2 31.4)
2016-07-17,24,POINT(-110.5 34.9)
2016-01-05,8,POINT(-108.3 47.8)
2017-03-07,25,POINT(-87.7 31.1)
2017-01-05,4,POINT(-96.7 25.7)
2016-04-12,30,POINT(-111.9 21.6)
2017-03-10,28,POINT(-80.6 27.8)
2017-10-11,59,POINT(-73.5 23.9)
2017-01-15,4,POINT(-96.7 39.5)
2016-03-06,26,POINT(-89.3 27.1)
2017-08-01,8,POINT(-79.2 30.0)
2016-09-26,7,POINT(-71.8 22.9)
2016-02-16,11,POINT(-71.5 33.1)
2016-12-30,7,POINT(-73.9 48.6)
2016-06-28,6,POINT(-79.2 33.2)
2016-03-08,30,POINT(-98.7 42.5)
2016-04-24,25,POINT(-86.5 37.1)
2016-01-26,3,POINT(-81.8 29.5)
2017-07-12,17,POINT(-115.4 48.2)
2016-07-25,9,POINT(-114.2 35.5)
2016-03-13,71,POINT(-84.7 43.2)
2016-09-15,12,POINT(-86.7 23.7)
2017-01-20,1,POINT(-79.8 26.8)
2016-01-30,9,POINT(-110.8 33.6)
2017-02-24,8,POINT(-73.2 43.1)
2016-01-03,1,POINT(-108.1 44.5)
2017-06-04,14,POINT(-113.2 49.3)
2017-06-03,48,POINT(-103.8 48.5)
2017-06-04,33,POINT(-79.6 32.7)
2017-02-04,24,POINT(-118.6 36.0)
2017-10-25,9,POINT(-108.7 20.8)
2017-10-15,6,POINT(-72.2 34.7)
2016-09-30,9,POINT(-119.1 21.1)
2017-04-16,3,POINT(-106.1 20.4)
2017-01-06,3,POINT(-103.7 36.7)
2017-03-06,18,POINT(-73.8 46.9)
2017-06-22,34,POINT(-77.4 48.9)
2016-12-13,3,POINT(-97.0 42.0)
2016-03-11,9,POINT(-104.1 42.4)
2017-04-26,3,POINT(-72.8 33.3)
2017-12-31,8,POINT(-110.6 37.0)
2016-09-12,36,POINT(-96.2 37.5)
2016-04-12,1,POINT(-99.1 22.1)
2016-05-26,21,POINT(-73.2 21.4)
2017-10-31,2,POINT(-82.2 24.4)
2016-05-19,12,POINT(-96.8 43.8)
2017-10-16,13,POINT(-89.6 36.8)
2017-09-12,11,POINT(-74.6 37.7)
2017-02-26,21,POINT(-78.4 30.5)
2016-03-04,73,POINT(-89.2 46.1)
2016-09-27,7,POINT(-74.2 48.9)
2017-11-28,19,POINT(-101.0 26.4)
2017-05-27,9,POINT(-83.3 29.4)
2016-01-07,153,POINT(-119.2 29.8)
2017-01-27,61,POINT(-90.9 48.9)
2016-01-01,2,POINT(-113.2 35.5)
2016-09-17,73,POINT(-93.8 37.0)
2016-02-16,27,POINT(-107.7 31.0)
2016-01-02,98,POINT(-101.0 47.0)
2017-06-18,30,POINT(-80.4 25.7)
2016-12-24,3,POINT(-117.1 33.7)
2017-04-21,28,POINT(-93.1 26.8)
2017-02-25,26,POINT(-112.8 37.6)
2017-08-18,4,POINT(-91.3 36.4)
2016-07-22,28,POINT(-88.3 23.9)
2016-08-14,23,POINT(-110.9 44.9)
2016-05-30,104,POINT(-119.7 23.7)
2016-09-03,20,POINT(-115.7 25.3)
2016-01-17,11,POINT(-85.5 28.1)
2016-10-30,62,POINT(-101.0 44.4)
2017-05-28,20,POINT(-101.4 26.1)
2016-07-15,9,POINT(-85.4 26.6)
2017-03-21,1,POINT(-95.1 39.6)
2016-12-06,29,POINT(-88.1 44.9)
2016-03-01,3,POINT(-74.0 41.0)
2016-09-23,52,POINT(-94.7 36.1)
2016-04-06,66,POINT(-88.1 39.5)
2016-10-09,6,POINT(-88.0 36.4)
2016-09-03,3,POINT(-93.3 30.7)
2016-02-04,19,POINT(-86.8 40.7)
2017-04-13,5,POINT(-78.3 40.6)
2016-03-08,16,POINT(-79.6 39.0)
2016-07-07,11,POINT(-117.1 39.1)
2016-02-10,32,POINT(-72.4 27.1)
2017-08-30,178,POINT(-77.6 47.8)
2017-11-13,13,POINT(-71.5 49.8)
2016-03-07,24,POINT(-110.3 36.7)
2016-11-03,9,POINT(-93.2 26.7)
2016-04-28,40,POINT(-98.0 29.5)
2017-11-13,1,POINT(-101.2 42.2)
2016-07-04,14,POINT(-99.7 28.2)
2016-03-10,4,POINT(-74.8 38.3)
2017-11-01,4,POINT(-85.1 23.1)
2016-10-10,16,POINT(-103.8 49.0)
2017-09-10,8,POINT(-101.1 45.2)
2017-07-01,13,POINT(-96.6 44.6)
2016-12-13,8,POINT(-101.7 43.3)
2016-07-13,13,POINT(-109.5 20.0)
2017-04-28,7,POINT(-98.2 22.0)
2017-08-10,33,POINT(-116.0 37.7)
2016-10-06,17,POINT(-77.3 43.1)
2016-12-13,4,POINT(-78.8 42.7)
2017-08-14,1,POINT(-75.4 35.9)
2017-04-22,1,POINT(-97.7 35.6)
2016-04-07,11,POINT(-87.4 22.6)
2016-10-08,8,POINT(-79.5 47.9)
2017-09-21,7,POINT(-104.3 29.4)
2017-02-22,20,POINT(-88.3 26.3)
2016-08-10,34,POINT(-98.1 37.9)
2016-09-08,2,POINT(-101.3 20.7)
2016-03-20,3,POINT(-77.0 48.8)
2017-11-12,10,POINT(-88.8 31.0)
2017-02-16,12,POINT(-88.8 28.9)
2017-10-30,11,POINT(-112.2 24.5)
2017-01-27,21,POINT(-102.7 35.2)
2016-11-29,2,POINT(-77.9 31.7)
2016-11-23,14,POINT(-109.3 29.2)
2016-01-02,34,POINT(-71.5 24.0)
2016-07-21,53,POINT(-78.4 29.8)
2016-09-14,17,POINT(-106.6 44.6)
2017-01-01,3,POINT(-114.6 43.8)
2016-05-25,27,POINT(-111.5 37.2)
2017-01-12,32,POINT(-107.9 42.6)
2017-03-16,5,POINT(-108.1 38.4)
2017-03-30,23,POINT(-119.2 23.5)
2017-02-10,54,POINT(-84.2 47.8)
2016-01-19,26,POINT(-71.1 35.0)
2017-03-08,11,POINT(-105.7 42.2)
2017-03-04,12,POINT(-119.2 46.3)
2016-09-08,2,POINT(-74.1 46.4)
2017-07-15,15,POINT(-109.7 48.0)
2017-10-10,33,POINT(-119.6 39.4)
2016-08-08,77,POINT(-108.8 39.0)
2016-04-22,11,POINT(-114.8 27.2)
2016-05-28,12,POINT(-83.7 29.4)
2017-07-13,2,POINT(-119.9 38.1)
2016-02-27,30,POINT(-97.9 27.5)
2016-07-15,26,POINT(-95.4 30.8)
2017-10-10,11,POINT(-80.8 25.0)
2017-12-07,25,POINT(-93.9 42.5)
2017-12-18,20,POINT(-113.8 38.9)
2016-01-18,30,POINT(-98.7 41.7)
2016-08-02,8,POINT(-73.3 33.3)
2017-12-18,22,POINT(-108.2 42.1)
2017-09-27,20,POINT(-105.0 34.0)
2016-01-16,2,POINT(-76.3 36.0)
2017-11-07,7,POINT(-80.7 23.8)
2017-10-21,40,POINT(-105.2 21.1)
2017-02-02,4,POINT(-84.6 42.4)
2016-08-20,10,POINT(-115.7 46.7)
2016-01-25,6,POINT(-92.9 30.8)
2017-02-04,4,POINT(-76.5 45.4)
2016-12-30,3,POINT(-77.9 28.3)
2016-10-21,9,POINT(-109.9 42.0)
2017-03-12,33,POINT(-93.3 37.5)
2016-03-11,68,POINT(-100.1 21.0)
2017-12-12,17,POINT(-92.0 27.2)
2017-07-12,21,POINT(-116.2 38.9)
2016-01-25,31,POINT(-70.9 26.2)
2017-12-25,22,POINT(-91.8 37.7)
2017-01-08,38,POINT(-114.0 41.2)
2017-06-28,44,POINT(-87.9 30.4)
2017-04-02,20,POINT(-119.6 40.7)
2016-08-01,16,POINT(-119.7 39.3)
2016-07-29,10,POINT(-111.0 49.6)
2017-06-24,13,POINT(-106.5 38.4)
2016-02-08,9,POINT(-106.8 28.3)
2016-09-16,12,POINT(-97.8 27.4)
2017-11-07,46,POINT(-94.3 39.8)
2016-04-04,72,POINT(-98.9 23.1)
2017-01-24,9,POINT(-101.3 26.8)
2016-08-07,5,POINT(-86.5 20.3)
2016-09-24,2,POINT(-107.6 35.3)
2017-05-08,37,POINT(-88.6 43.6)
2017-09-21,41,POINT(-72.2 35.3)
2016-03-06,12,POINT(-96.4 28.6)
2017-01-21,16,POINT(-94.4 45.1)
2016-07-11,27,POINT(-83.6 34.5)
2016-11-15,10,POINT(-94.6 40.7)
2017-06-30,5,POINT(-112.8 49.6)
2016-06-23,3,POINT(-89.5 44.4)
2016-04-21,6,POINT(-94.6 45.5)
2016-11-03,21,POINT(-72.4 23.6)
2016-12-05,9,POINT(-115.3 36.2)
2016-03-20,41,POINT(-93.2 49.9)
2017-04-22,2,POINT(-89.2 29.7)
2016-04-20,11,POINT(-89.0 21.3)
2017-05-01,6,POINT(-117.0 21.0)
2017-03-28,44,POINT(-103.6 49.4)
2017-02-16,33,POINT(-106.9 33.0)
2017-08-26,84,POINT(-86.0 28.5)
2016-07-04,3,POINT(-83.2 35.4)
2017-07-06,31,POINT(-109.5 38.3)
2016-03-27,3,POINT(-78.7 46.4)
2016-08-11,4,POINT(-95.7 33.3)
2016-02-20,1,POINT(-106.9 45.6)
2016-05-05,13,POINT(-105.0 27.8)
2016-05-25,3,POINT(-106.8 36.5)
2016-02-10,9,POINT(-89.8 43.4)
2016-12-20,7,POINT(-93.6 33.3)
2017-03-20,75,POINT(-73.1 28.3)
2016-12-28,22,POINT(-106.3 44.3)
2017-06-19,11,POINT(-104.0 44.2)
2016-10-10,43,POINT(-119.7 28.5)
2016-02-05,2,POINT(-105.1 38.1)
2016-10-03,9,POINT(-107.5 27.4)
2017-11-26,15,POINT(-99.9 46.9)
2016-11-20,2,POINT(-95.2 22.3)
2017-10-27,4,POINT(-86.5 31.5)
2016-06-30,46,POINT(-110.4 39.5)
2017-04-15,4,POINT(-92.2 45.8)
2017-02-20,51,POINT(-83.6 43.9)
2017-10-27,3,POINT(-107.9 40.5)
2016-05-29,44,POINT(-102.4 47.8)
2017-02-07,13,POINT(-109.7 20.7)
2017-05-28,18,POINT(-114.4 49.4)
2017-07-19,7,POINT(-82.2 30.4)
2017-03-16,7,POINT(-108.0 42.4)
2016-09-02,14,POINT(-101.6 28.4)
2016-02-15,9,POINT(-107.6 32.4)
2016-03-15,2,POINT(-117.8 46.3)
2016-05-28,9,POINT(-83.6 33.4)
2017-02-09,6,POINT(-87.8 46.5)
2016-01-03,38,POINT(-96.2 36.5)
2016-01-09,37,POINT(-86.3 27.9)
2017-05-28,4,POINT(-77.7 34.6)
2016-08-25,27,POINT(-89.1 22.7)
2017-06-23,12,POINT(-74.7 34.3)
2016-10-16,41,POINT(-109.9 43.6)
2016-06-29,7,POINT(-75.8 22.1)
2016-11-10,2,POINT(-92.9 27.0)
2016-09-22,33,POINT(-77.9 32.7)
2016-03-23,41,POINT(-82.8 42.7)
2016-09-14,37,POINT(-117.1 42.5)
2017-07-13,8,POINT(-78.1 46.6)
2017-10-07,1,POINT(-103.1 24.4)
2016-07-17,4,POINT(-98.8 24.7)
2016-10-18,51,POINT(-119.4 40.1)
2017-10-09,10,POINT(-82.1 25.4)
2016-03-23,43,POINT(-96.7 32.4)
2016-09-22,80,POINT(-73.0 36.2)
2017-02-20,11,POINT(-106.0 27.7)
2017-12-31,30,POINT(-95.2 40.7)
2016-01-19,4,POINT(-99.4 45.7)
2017-06-13,10,POINT(-80.4 20.4)
2017-01-05,25,POINT(-93.2 28.7)
2017-11-21,5,POINT(-97.0 41.4)
2016-01-23,8,POINT(-72.7 28.3)
2017-01-19,17,POINT(-101.1 35.7)
2017-09-10,24,POINT(-95.5 42.7)
2017-10-04,9,POINT(-92.3 30.3)
2017-06-05,10,POINT(-117.3 43.6)
2017-01-13,3,POINT(-93.7 44.5)
2017-12-11,83,POINT(-103.2 49.7)
2016-03-30,19,POINT(-87.5 33.0)
2016-05-23,16,POINT(-87.8 34.3)
2017-09-12,5,POINT(-84.4 43.5)
2016-07-22,14,POINT(-100.0 46.0)
2017-07-09,12,POINT(-114.8 35.2)
2017-06-03,6,POINT(-98.0 20.7)
2017-01-26,12,POINT(-92.4 33.7)
2016-10-27,5,POINT(-118.8 26.8)
2017-05-19,25,POINT(-92.6 22.9)
2016-06-01,48,POINT(-100.0 30.2)
2017-06-12,1,POINT(-96.1 31.8)
2016-12-04,17,POINT(-104.8 49.4)
2017-05-26,27,POINT(-95.4 33.7)
2016-11-30,48,POINT(-75.9 49.0)
2017-05-23,9,POINT(-80.6 42.0)
2016-02-25,48,POINT(-89.2 27.6)
2017-07-09,35,POINT(-88.7 41.1)
2017-07-04,15,POINT(-75.2 32.1)
2016-05-09,6,POINT(-96.0 37.4)
2016-04-07,22,POINT(-93.0 35.6)
2017-02-25,7,POINT(-77.0 48.0)
2016-03-20,9,POINT(-82.3 23.9)
2016-10-14,13,POINT(-98.3 33.3)
2016-06-17,14,POINT(-104.7 22.4)
2016-03-19,5,POINT(-94.1 27.6)
2016-03-11,24,POINT(-114.0 22.3)
2016-09-19,97,POINT(-86.0 48.2)
2017-12-12,6,POINT(-96.8 29.4)
2017-12-23,17,POINT(-90.3 43.4)
2017-06-13,13,POINT(-77.7 42.5)
2016-07-28,8,POINT(-102.2 24.2)
2016-04-26,11,POINT(-95.1 24.2)
2017-09-07,27,POINT(-92.2 31.3)
2016-03-17,11,POINT(-106.0 37.1)
2016-11-10,15,POINT(-106.3 32.8)
2016-01-11,13,POINT(-93.7 43.0)
2016-02-20,17,POINT(-107.1 36.1)
2016-01-07,7,POINT(-76.9 46.5)
2017-07-02,15,POINT(-70.3 37.8)
2016-09-17,3,POINT(-109.5 37.8)
2017-07-27,28,POINT(-91.2 39.8)
2017-05-26,3,POINT(-112.7 38.1)
2016-07-18,31,POINT(-110.7 38.4)
2016-11-25,35,POINT(-81.7 33.5)
2016-03-30,1,POINT(-110.0 22.7)
2017-08-13,36,POINT(-82.5 31.1)
2016-02-24,21,POINT(-99.8 43.0)
2016-08-08,3,POINT(-96.0 21.1)
2016-04-01,124,POINT(-107.0 40.7)
2017-08-08,20,POINT(-92.6 49.4)
2016-02-25,11,POINT(-103.4 33.1)
2016-06-27,44,POINT(-111.3 26.4)
2016-03-01,1,POINT(-113.0 20.7)
2016-04-26,26,POINT(-70.0 45.6)
2017-08-12,4,POINT(-102.7 24.4)
2016-08-23,17,POINT(-79.8 21.3)
2016-02-02,3,POINT(-102.9 34.6)
2017-07-20,23,POINT(-88.9 31.5)
2016-08-30,13,POINT(-77.9 48.8)
2016-03-14,1,POINT(-85.2 33.9)
2016-01-21,2,POINT(-116.5 45.1)
2017-12-13,25,POINT(-110.4 48.0)
2016-06-02,11,POINT(-76.3 25.5)
2016-09-10,23,POINT(-96.4 30.4)
2016-07-25,10,POINT(-90.1 47.7)
2016-05-28,9,POINT(-118.8 36.7)
2017-11-25,39,POINT(-95.6 29.7)
2016-10-28,39,POINT(-98.5 35.6)
2016-10-23,51,POINT(-85.7 41.9)
2017-05-05,35,POINT(-106.3 38.6)
2016-02-13,3,POINT(-82.8 48.0)
2016-05-23,2,POINT(-86.5 48.9)
2016-08-31,2,POINT(-94.5 41.3)
2017-02-22,79,POINT(-101.2 39.9)
2017-05-31,14,POINT(-104.9 20.4)
2016-03-02,3,POINT(-93.2 43.5)
2017-06-21,16,POINT(-91.2 35.0)
2016-11-12,25,POINT(-97.6 46.2)
2017-03-10,2,POINT(-104.0 48.0)
2017-11-26,9,POINT(-76.0 31.1)
2017-01-15,5,POINT(-104.5 47.2)
2016-02-05,75,POINT(-86.4 39.8)
2017-06-25,8,POINT(-74.8 32.8)
2017-08-03,24,POINT(-87.7 21.5)
2016-08-19,51,POINT(-101.7 42.3)
2017-11-18,40,POINT(-105.1 46.8)
2016-02-02,11,POINT(-77.3 37.5)
2017-08-03,8,POINT(-95.5 32.1)
2016-12-17,34,POINT(-90.3 33.5)
2016-09-11,5,POINT(-90.2 41.2)
2016-02-19,26,POINT(-93.3 25.9)
2016-01-23,37,POINT(-73.4 26.1)
2016-09-10,38,POINT(-73.4 30.4)
2017-01-28,1,POINT(-118.0 20.9)
2017-11-06,14,POINT(-94.7 40.1)
2016-09-29,9,POINT(-91.7 33.4)
2017-11-23,78,POINT(-73.7 46.8)
2016-09-06,16,POINT(-116.5 39.4)
2016-08-24,12,POINT(-80.5 41.1)
2016-08-19,6,POINT(-87.9 40.2)
2017-03-03,38,POINT(-83.4 32.5)
2017-09-25,8,POINT(-105.4 48.0)
2016-08-29,36,POINT(-82.7 47.4)
2016-05-13,45,POINT(-105.9 34.5)
2016-03-11,2,POINT(-86.2 43.4)
2017-04-09,15,POINT(-80.6 49.6)
2017-02-24,11,POINT(-80.8 29.9)
2016-11-05,10,POINT(-92.8 38.7)
2016-10-05,10,POINT(-99.3 37.1)
2016-08-06,16,POINT(-107.8 36.2)
2017-11-27,3,POINT(-118.3 48.0)
2016-11-02,42,POINT(-117.6 23.8)
2016-11-09,17,POINT(-99.1 35.5)
2017-02-06,9,POINT(-115.3 20.8)
2017-12-29,6,POINT(-114.4 29.2)
2017-05-02,20,POINT(-110.3 40.3)
2017-02-08,31,POINT(-95.9 43.4)
2017-01-13,12,POINT(-90.4 45.6)
2016-10-07,84,POINT(-85.3 22.3)
2017-09-28,16,POINT(-95.7 25.5)
2017-11-21,78,POINT(-86.8 32.0)
2016-11-22,66,POINT(-76.9 31.4)
2016-02-04,19,POINT(-101.3 27.6)
2016-03-10,18,POINT(-85.6 48.1)
2016-12-25,3,POINT(-87.1 36.0)
